"Notes"	"Single-Year Ages"	"Single-Year Ages Code"	"Year"	"Year Code"	"Gender"	"Gender Code"	Deaths	Population	Crude Rate
"Total"	"96 years"	"96"	"2006"	"2006"			22773	Not Applicable	Not Applicable
	"96 years"	"96"	"2007"	"2007"	"Female"	"F"	17467	Not Applicable	Not Applicable
	"96 years"	"96"	"2007"	"2007"	"Male"	"M"	5445	Not Applicable	Not Applicable
"Total"	"96 years"	"96"	"2007"	"2007"			22912	Not Applicable	Not Applicable
	"96 years"	"96"	"2008"	"2008"	"Female"	"F"	18818	Not Applicable	Not Applicable
	"96 years"	"96"	"2008"	"2008"	"Male"	"M"	5843	Not Applicable	Not Applicable
"Total"	"96 years"	"96"	"2008"	"2008"			24661	Not Applicable	Not Applicable
	"96 years"	"96"	"2009"	"2009"	"Female"	"F"	18280	Not Applicable	Not Applicable
	"96 years"	"96"	"2009"	"2009"	"Male"	"M"	6295	Not Applicable	Not Applicable
"Total"	"96 years"	"96"	"2009"	"2009"			24575	Not Applicable	Not Applicable
	"96 years"	"96"	"2010"	"2010"	"Female"	"F"	19366	Not Applicable	Not Applicable
	"96 years"	"96"	"2010"	"2010"	"Male"	"M"	6746	Not Applicable	Not Applicable
"Total"	"96 years"	"96"	"2010"	"2010"			26112	Not Applicable	Not Applicable
	"96 years"	"96"	"2011"	"2011"	"Female"	"F"	20197	Not Applicable	Not Applicable
	"96 years"	"96"	"2011"	"2011"	"Male"	"M"	7136	Not Applicable	Not Applicable
"Total"	"96 years"	"96"	"2011"	"2011"			27333	Not Applicable	Not Applicable
	"96 years"	"96"	"2012"	"2012"	"Female"	"F"	20095	Not Applicable	Not Applicable
	"96 years"	"96"	"2012"	"2012"	"Male"	"M"	7545	Not Applicable	Not Applicable
"Total"	"96 years"	"96"	"2012"	"2012"			27640	Not Applicable	Not Applicable
	"96 years"	"96"	"2013"	"2013"	"Female"	"F"	20696	Not Applicable	Not Applicable
	"96 years"	"96"	"2013"	"2013"	"Male"	"M"	7783	Not Applicable	Not Applicable
"Total"	"96 years"	"96"	"2013"	"2013"			28479	Not Applicable	Not Applicable
	"96 years"	"96"	"2014"	"2014"	"Female"	"F"	21551	Not Applicable	Not Applicable
	"96 years"	"96"	"2014"	"2014"	"Male"	"M"	8462	Not Applicable	Not Applicable
"Total"	"96 years"	"96"	"2014"	"2014"			30013	Not Applicable	Not Applicable
	"96 years"	"96"	"2015"	"2015"	"Female"	"F"	21971	Not Applicable	Not Applicable
	"96 years"	"96"	"2015"	"2015"	"Male"	"M"	8722	Not Applicable	Not Applicable
"Total"	"96 years"	"96"	"2015"	"2015"			30693	Not Applicable	Not Applicable
	"96 years"	"96"	"2016"	"2016"	"Female"	"F"	23356	Not Applicable	Not Applicable
	"96 years"	"96"	"2016"	"2016"	"Male"	"M"	9608	Not Applicable	Not Applicable
"Total"	"96 years"	"96"	"2016"	"2016"			32964	Not Applicable	Not Applicable
	"96 years"	"96"	"2017"	"2017"	"Female"	"F"	24926	Not Applicable	Not Applicable
	"96 years"	"96"	"2017"	"2017"	"Male"	"M"	10480	Not Applicable	Not Applicable
"Total"	"96 years"	"96"	"2017"	"2017"			35406	Not Applicable	Not Applicable
	"96 years"	"96"	"2018"	"2018"	"Female"	"F"	25380	Not Applicable	Not Applicable
	"96 years"	"96"	"2018"	"2018"	"Male"	"M"	10958	Not Applicable	Not Applicable
"Total"	"96 years"	"96"	"2018"	"2018"			36338	Not Applicable	Not Applicable
	"96 years"	"96"	"2019"	"2019"	"Female"	"F"	25132	Not Applicable	Not Applicable
	"96 years"	"96"	"2019"	"2019"	"Male"	"M"	10902	Not Applicable	Not Applicable
"Total"	"96 years"	"96"	"2019"	"2019"			36034	Not Applicable	Not Applicable
"Total"	"96 years"	"96"					558217	Not Applicable	Not Applicable
	"97 years"	"97"	"1999"	"1999"	"Female"	"F"	12540	Not Applicable	Not Applicable
	"97 years"	"97"	"1999"	"1999"	"Male"	"M"	3281	Not Applicable	Not Applicable
"Total"	"97 years"	"97"	"1999"	"1999"			15821	Not Applicable	Not Applicable
	"97 years"	"97"	"2000"	"2000"	"Female"	"F"	12949	Not Applicable	Not Applicable
	"97 years"	"97"	"2000"	"2000"	"Male"	"M"	3453	Not Applicable	Not Applicable
"Total"	"97 years"	"97"	"2000"	"2000"			16402	Not Applicable	Not Applicable
	"97 years"	"97"	"2001"	"2001"	"Female"	"F"	12950	Not Applicable	Not Applicable
	"97 years"	"97"	"2001"	"2001"	"Male"	"M"	3414	Not Applicable	Not Applicable
"Total"	"97 years"	"97"	"2001"	"2001"			16364	Not Applicable	Not Applicable
	"97 years"	"97"	"2002"	"2002"	"Female"	"F"	13419	Not Applicable	Not Applicable
	"97 years"	"97"	"2002"	"2002"	"Male"	"M"	3582	Not Applicable	Not Applicable
"Total"	"97 years"	"97"	"2002"	"2002"			17001	Not Applicable	Not Applicable
	"97 years"	"97"	"2003"	"2003"	"Female"	"F"	13514	Not Applicable	Not Applicable
	"97 years"	"97"	"2003"	"2003"	"Male"	"M"	3501	Not Applicable	Not Applicable
"Total"	"97 years"	"97"	"2003"	"2003"			17015	Not Applicable	Not Applicable
	"97 years"	"97"	"2004"	"2004"	"Female"	"F"	13240	Not Applicable	Not Applicable
	"97 years"	"97"	"2004"	"2004"	"Male"	"M"	3622	Not Applicable	Not Applicable
"Total"	"97 years"	"97"	"2004"	"2004"			16862	Not Applicable	Not Applicable
	"97 years"	"97"	"2005"	"2005"	"Female"	"F"	14044	Not Applicable	Not Applicable
	"97 years"	"97"	"2005"	"2005"	"Male"	"M"	4007	Not Applicable	Not Applicable
"Total"	"97 years"	"97"	"2005"	"2005"			18051	Not Applicable	Not Applicable
	"97 years"	"97"	"2006"	"2006"	"Female"	"F"	13678	Not Applicable	Not Applicable
	"97 years"	"97"	"2006"	"2006"	"Male"	"M"	3913	Not Applicable	Not Applicable
"Total"	"97 years"	"97"	"2006"	"2006"			17591	Not Applicable	Not Applicable
	"97 years"	"97"	"2007"	"2007"	"Female"	"F"	14165	Not Applicable	Not Applicable
	"97 years"	"97"	"2007"	"2007"	"Male"	"M"	4072	Not Applicable	Not Applicable
"Total"	"97 years"	"97"	"2007"	"2007"			18237	Not Applicable	Not Applicable
	"97 years"	"97"	"2008"	"2008"	"Female"	"F"	15016	Not Applicable	Not Applicable
	"97 years"	"97"	"2008"	"2008"	"Male"	"M"	4273	Not Applicable	Not Applicable
"Total"	"97 years"	"97"	"2008"	"2008"			19289	Not Applicable	Not Applicable
	"97 years"	"97"	"2009"	"2009"	"Female"	"F"	14281	Not Applicable	Not Applicable
	"97 years"	"97"	"2009"	"2009"	"Male"	"M"	4432	Not Applicable	Not Applicable
"Total"	"97 years"	"97"	"2009"	"2009"			18713	Not Applicable	Not Applicable
	"97 years"	"97"	"2010"	"2010"	"Female"	"F"	15194	Not Applicable	Not Applicable
	"97 years"	"97"	"2010"	"2010"	"Male"	"M"	4729	Not Applicable	Not Applicable
"Total"	"97 years"	"97"	"2010"	"2010"			19923	Not Applicable	Not Applicable
	"97 years"	"97"	"2011"	"2011"	"Female"	"F"	16270	Not Applicable	Not Applicable
	"97 years"	"97"	"2011"	"2011"	"Male"	"M"	5147	Not Applicable	Not Applicable
"Total"	"97 years"	"97"	"2011"	"2011"			21417	Not Applicable	Not Applicable
	"97 years"	"97"	"2012"	"2012"	"Female"	"F"	16581	Not Applicable	Not Applicable
	"97 years"	"97"	"2012"	"2012"	"Male"	"M"	5457	Not Applicable	Not Applicable
"Total"	"97 years"	"97"	"2012"	"2012"			22038	Not Applicable	Not Applicable
	"97 years"	"97"	"2013"	"2013"	"Female"	"F"	16709	Not Applicable	Not Applicable
	"97 years"	"97"	"2013"	"2013"	"Male"	"M"	5662	Not Applicable	Not Applicable
"Total"	"97 years"	"97"	"2013"	"2013"			22371	Not Applicable	Not Applicable
	"97 years"	"97"	"2014"	"2014"	"Female"	"F"	16782	Not Applicable	Not Applicable
	"97 years"	"97"	"2014"	"2014"	"Male"	"M"	6070	Not Applicable	Not Applicable
"Total"	"97 years"	"97"	"2014"	"2014"			22852	Not Applicable	Not Applicable
	"97 years"	"97"	"2015"	"2015"	"Female"	"F"	18143	Not Applicable	Not Applicable
	"97 years"	"97"	"2015"	"2015"	"Male"	"M"	6574	Not Applicable	Not Applicable
"Total"	"97 years"	"97"	"2015"	"2015"			24717	Not Applicable	Not Applicable
	"97 years"	"97"	"2016"	"2016"	"Female"	"F"	17890	Not Applicable	Not Applicable
	"97 years"	"97"	"2016"	"2016"	"Male"	"M"	6496	Not Applicable	Not Applicable
"Total"	"97 years"	"97"	"2016"	"2016"			24386	Not Applicable	Not Applicable
	"97 years"	"97"	"2017"	"2017"	"Female"	"F"	19849	Not Applicable	Not Applicable
	"97 years"	"97"	"2017"	"2017"	"Male"	"M"	7532	Not Applicable	Not Applicable
"Total"	"97 years"	"97"	"2017"	"2017"			27381	Not Applicable	Not Applicable
	"97 years"	"97"	"2018"	"2018"	"Female"	"F"	20824	Not Applicable	Not Applicable
	"97 years"	"97"	"2018"	"2018"	"Male"	"M"	8084	Not Applicable	Not Applicable
"Total"	"97 years"	"97"	"2018"	"2018"			28908	Not Applicable	Not Applicable
	"97 years"	"97"	"2019"	"2019"	"Female"	"F"	20719	Not Applicable	Not Applicable
	"97 years"	"97"	"2019"	"2019"	"Male"	"M"	8259	Not Applicable	Not Applicable
"Total"	"97 years"	"97"	"2019"	"2019"			28978	Not Applicable	Not Applicable
"Total"	"97 years"	"97"					434317	Not Applicable	Not Applicable
	"98 years"	"98"	"1999"	"1999"	"Female"	"F"	9823	Not Applicable	Not Applicable
	"98 years"	"98"	"1999"	"1999"	"Male"	"M"	2270	Not Applicable	Not Applicable
"Total"	"98 years"	"98"	"1999"	"1999"			12093	Not Applicable	Not Applicable
	"98 years"	"98"	"2000"	"2000"	"Female"	"F"	9725	Not Applicable	Not Applicable
	"98 years"	"98"	"2000"	"2000"	"Male"	"M"	2409	Not Applicable	Not Applicable
"Total"	"98 years"	"98"	"2000"	"2000"			12134	Not Applicable	Not Applicable
	"98 years"	"98"	"2001"	"2001"	"Female"	"F"	10087	Not Applicable	Not Applicable
	"98 years"	"98"	"2001"	"2001"	"Male"	"M"	2457	Not Applicable	Not Applicable
"Total"	"98 years"	"98"	"2001"	"2001"			12544	Not Applicable	Not Applicable
	"98 years"	"98"	"2002"	"2002"	"Female"	"F"	10267	Not Applicable	Not Applicable
	"98 years"	"98"	"2002"	"2002"	"Male"	"M"	2623	Not Applicable	Not Applicable
"Total"	"98 years"	"98"	"2002"	"2002"			12890	Not Applicable	Not Applicable
	"98 years"	"98"	"2003"	"2003"	"Female"	"F"	10390	Not Applicable	Not Applicable
	"98 years"	"98"	"2003"	"2003"	"Male"	"M"	2502	Not Applicable	Not Applicable
"Total"	"98 years"	"98"	"2003"	"2003"			12892	Not Applicable	Not Applicable
	"98 years"	"98"	"2004"	"2004"	"Female"	"F"	9879	Not Applicable	Not Applicable
	"98 years"	"98"	"2004"	"2004"	"Male"	"M"	2487	Not Applicable	Not Applicable
"Total"	"98 years"	"98"	"2004"	"2004"			12366	Not Applicable	Not Applicable
	"98 years"	"98"	"2005"	"2005"	"Female"	"F"	10554	Not Applicable	Not Applicable
	"98 years"	"98"	"2005"	"2005"	"Male"	"M"	2630	Not Applicable	Not Applicable
"Total"	"98 years"	"98"	"2005"	"2005"			13184	Not Applicable	Not Applicable
	"98 years"	"98"	"2006"	"2006"	"Female"	"F"	10855	Not Applicable	Not Applicable
	"98 years"	"98"	"2006"	"2006"	"Male"	"M"	2735	Not Applicable	Not Applicable
"Total"	"98 years"	"98"	"2006"	"2006"			13590	Not Applicable	Not Applicable
	"98 years"	"98"	"2007"	"2007"	"Female"	"F"	10918	Not Applicable	Not Applicable
	"98 years"	"98"	"2007"	"2007"	"Male"	"M"	2812	Not Applicable	Not Applicable
"Total"	"98 years"	"98"	"2007"	"2007"			13730	Not Applicable	Not Applicable
	"98 years"	"98"	"2008"	"2008"	"Female"	"F"	11343	Not Applicable	Not Applicable
	"98 years"	"98"	"2008"	"2008"	"Male"	"M"	3072	Not Applicable	Not Applicable
"Total"	"98 years"	"98"	"2008"	"2008"			14415	Not Applicable	Not Applicable
	"98 years"	"98"	"2009"	"2009"	"Female"	"F"	11001	Not Applicable	Not Applicable
	"98 years"	"98"	"2009"	"2009"	"Male"	"M"	2908	Not Applicable	Not Applicable
"Total"	"98 years"	"98"	"2009"	"2009"			13909	Not Applicable	Not Applicable
	"98 years"	"98"	"2010"	"2010"	"Female"	"F"	11657	Not Applicable	Not Applicable
	"98 years"	"98"	"2010"	"2010"	"Male"	"M"	3288	Not Applicable	Not Applicable
"Total"	"98 years"	"98"	"2010"	"2010"			14945	Not Applicable	Not Applicable
	"98 years"	"98"	"2011"	"2011"	"Female"	"F"	12398	Not Applicable	Not Applicable
	"98 years"	"98"	"2011"	"2011"	"Male"	"M"	3460	Not Applicable	Not Applicable
"Total"	"98 years"	"98"	"2011"	"2011"			15858	Not Applicable	Not Applicable
	"98 years"	"98"	"2012"	"2012"	"Female"	"F"	12816	Not Applicable	Not Applicable
	"98 years"	"98"	"2012"	"2012"	"Male"	"M"	3907	Not Applicable	Not Applicable
"Total"	"98 years"	"98"	"2012"	"2012"			16723	Not Applicable	Not Applicable
	"98 years"	"98"	"2013"	"2013"	"Female"	"F"	13496	Not Applicable	Not Applicable
	"98 years"	"98"	"2013"	"2013"	"Male"	"M"	3943	Not Applicable	Not Applicable
"Total"	"98 years"	"98"	"2013"	"2013"			17439	Not Applicable	Not Applicable
	"98 years"	"98"	"2014"	"2014"	"Female"	"F"	13130	Not Applicable	Not Applicable
	"98 years"	"98"	"2014"	"2014"	"Male"	"M"	4258	Not Applicable	Not Applicable
"Total"	"98 years"	"98"	"2014"	"2014"			17388	Not Applicable	Not Applicable
	"98 years"	"98"	"2015"	"2015"	"Female"	"F"	14032	Not Applicable	Not Applicable
	"98 years"	"98"	"2015"	"2015"	"Male"	"M"	4474	Not Applicable	Not Applicable
"Total"	"98 years"	"98"	"2015"	"2015"			18506	Not Applicable	Not Applicable
	"98 years"	"98"	"2016"	"2016"	"Female"	"F"	14343	Not Applicable	Not Applicable
	"98 years"	"98"	"2016"	"2016"	"Male"	"M"	4867	Not Applicable	Not Applicable
"Total"	"98 years"	"98"	"2016"	"2016"			19210	Not Applicable	Not Applicable
	"98 years"	"98"	"2017"	"2017"	"Female"	"F"	14709	Not Applicable	Not Applicable
	"98 years"	"98"	"2017"	"2017"	"Male"	"M"	4971	Not Applicable	Not Applicable
"Total"	"98 years"	"98"	"2017"	"2017"			19680	Not Applicable	Not Applicable
	"98 years"	"98"	"2018"	"2018"	"Female"	"F"	15743	Not Applicable	Not Applicable
	"98 years"	"98"	"2018"	"2018"	"Male"	"M"	5564	Not Applicable	Not Applicable
"Total"	"98 years"	"98"	"2018"	"2018"			21307	Not Applicable	Not Applicable
	"98 years"	"98"	"2019"	"2019"	"Female"	"F"	16217	Not Applicable	Not Applicable
	"98 years"	"98"	"2019"	"2019"	"Male"	"M"	5978	Not Applicable	Not Applicable
"Total"	"98 years"	"98"	"2019"	"2019"			22195	Not Applicable	Not Applicable
"Total"	"98 years"	"98"					326998	Not Applicable	Not Applicable
	"99 years"	"99"	"1999"	"1999"	"Female"	"F"	7129	Not Applicable	Not Applicable
	"99 years"	"99"	"1999"	"1999"	"Male"	"M"	1702	Not Applicable	Not Applicable
"Total"	"99 years"	"99"	"1999"	"1999"			8831	Not Applicable	Not Applicable
	"99 years"	"99"	"2000"	"2000"	"Female"	"F"	7228	Not Applicable	Not Applicable
	"99 years"	"99"	"2000"	"2000"	"Male"	"M"	1681	Not Applicable	Not Applicable
"Total"	"99 years"	"99"	"2000"	"2000"			8909	Not Applicable	Not Applicable
	"99 years"	"99"	"2001"	"2001"	"Female"	"F"	7153	Not Applicable	Not Applicable
	"99 years"	"99"	"2001"	"2001"	"Male"	"M"	1612	Not Applicable	Not Applicable
"Total"	"99 years"	"99"	"2001"	"2001"			8765	Not Applicable	Not Applicable
	"99 years"	"99"	"2002"	"2002"	"Female"	"F"	7734	Not Applicable	Not Applicable
	"99 years"	"99"	"2002"	"2002"	"Male"	"M"	1752	Not Applicable	Not Applicable
"Total"	"99 years"	"99"	"2002"	"2002"			9486	Not Applicable	Not Applicable
	"99 years"	"99"	"2003"	"2003"	"Female"	"F"	7595	Not Applicable	Not Applicable
	"99 years"	"99"	"2003"	"2003"	"Male"	"M"	1798	Not Applicable	Not Applicable
"Total"	"99 years"	"99"	"2003"	"2003"			9393	Not Applicable	Not Applicable
	"99 years"	"99"	"2004"	"2004"	"Female"	"F"	7392	Not Applicable	Not Applicable
	"99 years"	"99"	"2004"	"2004"	"Male"	"M"	1714	Not Applicable	Not Applicable
"Total"	"99 years"	"99"	"2004"	"2004"			9106	Not Applicable	Not Applicable
	"99 years"	"99"	"2005"	"2005"	"Female"	"F"	7775	Not Applicable	Not Applicable
	"99 years"	"99"	"2005"	"2005"	"Male"	"M"	1790	Not Applicable	Not Applicable
"Total"	"99 years"	"99"	"2005"	"2005"			9565	Not Applicable	Not Applicable
	"99 years"	"99"	"2006"	"2006"	"Female"	"F"	7712	Not Applicable	Not Applicable
	"99 years"	"99"	"2006"	"2006"	"Male"	"M"	1795	Not Applicable	Not Applicable
"Total"	"99 years"	"99"	"2006"	"2006"			9507	Not Applicable	Not Applicable
	"99 years"	"99"	"2007"	"2007"	"Female"	"F"	8067	Not Applicable	Not Applicable
	"99 years"	"99"	"2007"	"2007"	"Male"	"M"	1939	Not Applicable	Not Applicable
"Total"	"99 years"	"99"	"2007"	"2007"			10006	Not Applicable	Not Applicable
	"99 years"	"99"	"2008"	"2008"	"Female"	"F"	8254	Not Applicable	Not Applicable
	"99 years"	"99"	"2008"	"2008"	"Male"	"M"	2005	Not Applicable	Not Applicable
"Total"	"99 years"	"99"	"2008"	"2008"			10259	Not Applicable	Not Applicable
	"99 years"	"99"	"2009"	"2009"	"Female"	"F"	8182	Not Applicable	Not Applicable
	"99 years"	"99"	"2009"	"2009"	"Male"	"M"	2095	Not Applicable	Not Applicable
"Total"	"99 years"	"99"	"2009"	"2009"			10277	Not Applicable	Not Applicable
	"99 years"	"99"	"2010"	"2010"	"Female"	"F"	8819	Not Applicable	Not Applicable
	"99 years"	"99"	"2010"	"2010"	"Male"	"M"	2202	Not Applicable	Not Applicable
"Total"	"99 years"	"99"	"2010"	"2010"			11021	Not Applicable	Not Applicable
	"99 years"	"99"	"2011"	"2011"	"Female"	"F"	9190	Not Applicable	Not Applicable
	"99 years"	"99"	"2011"	"2011"	"Male"	"M"	2401	Not Applicable	Not Applicable
"Total"	"99 years"	"99"	"2011"	"2011"			11591	Not Applicable	Not Applicable
	"99 years"	"99"	"2012"	"2012"	"Female"	"F"	9456	Not Applicable	Not Applicable
	"99 years"	"99"	"2012"	"2012"	"Male"	"M"	2556	Not Applicable	Not Applicable
"Total"	"99 years"	"99"	"2012"	"2012"			12012	Not Applicable	Not Applicable
	"99 years"	"99"	"2013"	"2013"	"Female"	"F"	9757	Not Applicable	Not Applicable
	"99 years"	"99"	"2013"	"2013"	"Male"	"M"	2665	Not Applicable	Not Applicable
"Total"	"99 years"	"99"	"2013"	"2013"			12422	Not Applicable	Not Applicable
	"99 years"	"99"	"2014"	"2014"	"Female"	"F"	9879	Not Applicable	Not Applicable
	"99 years"	"99"	"2014"	"2014"	"Male"	"M"	2785	Not Applicable	Not Applicable
"Total"	"99 years"	"99"	"2014"	"2014"			12664	Not Applicable	Not Applicable
	"99 years"	"99"	"2015"	"2015"	"Female"	"F"	10313	Not Applicable	Not Applicable
	"99 years"	"99"	"2015"	"2015"	"Male"	"M"	3071	Not Applicable	Not Applicable
"Total"	"99 years"	"99"	"2015"	"2015"			13384	Not Applicable	Not Applicable
	"99 years"	"99"	"2016"	"2016"	"Female"	"F"	10451	Not Applicable	Not Applicable
	"99 years"	"99"	"2016"	"2016"	"Male"	"M"	3143	Not Applicable	Not Applicable
"Total"	"99 years"	"99"	"2016"	"2016"			13594	Not Applicable	Not Applicable
	"99 years"	"99"	"2017"	"2017"	"Female"	"F"	11323	Not Applicable	Not Applicable
	"99 years"	"99"	"2017"	"2017"	"Male"	"M"	3528	Not Applicable	Not Applicable
"Total"	"99 years"	"99"	"2017"	"2017"			14851	Not Applicable	Not Applicable
	"99 years"	"99"	"2018"	"2018"	"Female"	"F"	11237	Not Applicable	Not Applicable
	"99 years"	"99"	"2018"	"2018"	"Male"	"M"	3483	Not Applicable	Not Applicable
"Total"	"99 years"	"99"	"2018"	"2018"			14720	Not Applicable	Not Applicable
	"99 years"	"99"	"2019"	"2019"	"Female"	"F"	11769	Not Applicable	Not Applicable
	"99 years"	"99"	"2019"	"2019"	"Male"	"M"	3764	Not Applicable	Not Applicable
"Total"	"99 years"	"99"	"2019"	"2019"			15533	Not Applicable	Not Applicable
"Total"	"99 years"	"99"					235896	Not Applicable	Not Applicable
	"100+ years"	"100"	"1999"	"1999"	"Female"	"F"	15077	Not Applicable	Not Applicable
	"100+ years"	"100"	"1999"	"1999"	"Male"	"M"	2836	Not Applicable	Not Applicable
"Total"	"100+ years"	"100"	"1999"	"1999"			17913	Not Applicable	Not Applicable
	"100+ years"	"100"	"2000"	"2000"	"Female"	"F"	15560	Not Applicable	Not Applicable
	"100+ years"	"100"	"2000"	"2000"	"Male"	"M"	2874	Not Applicable	Not Applicable
"Total"	"100+ years"	"100"	"2000"	"2000"			18434	Not Applicable	Not Applicable
	"100+ years"	"100"	"2001"	"2001"	"Female"	"F"	15619	Not Applicable	Not Applicable
	"100+ years"	"100"	"2001"	"2001"	"Male"	"M"	2869	Not Applicable	Not Applicable
"Total"	"100+ years"	"100"	"2001"	"2001"			18488	Not Applicable	Not Applicable
	"100+ years"	"100"	"2002"	"2002"	"Female"	"F"	15892	Not Applicable	Not Applicable
	"100+ years"	"100"	"2002"	"2002"	"Male"	"M"	2930	Not Applicable	Not Applicable
"Total"	"100+ years"	"100"	"2002"	"2002"			18822	Not Applicable	Not Applicable
	"100+ years"	"100"	"2003"	"2003"	"Female"	"F"	16330	Not Applicable	Not Applicable
	"100+ years"	"100"	"2003"	"2003"	"Male"	"M"	3001	Not Applicable	Not Applicable
"Total"	"100+ years"	"100"	"2003"	"2003"			19331	Not Applicable	Not Applicable
	"100+ years"	"100"	"2004"	"2004"	"Female"	"F"	15531	Not Applicable	Not Applicable
	"100+ years"	"100"	"2004"	"2004"	"Male"	"M"	2995	Not Applicable	Not Applicable
"Total"	"100+ years"	"100"	"2004"	"2004"			18526	Not Applicable	Not Applicable
	"100+ years"	"100"	"2005"	"2005"	"Female"	"F"	16318	Not Applicable	Not Applicable
	"100+ years"	"100"	"2005"	"2005"	"Male"	"M"	2986	Not Applicable	Not Applicable
"Total"	"100+ years"	"100"	"2005"	"2005"			19304	Not Applicable	Not Applicable
	"100+ years"	"100"	"2006"	"2006"	"Female"	"F"	16195	Not Applicable	Not Applicable
	"100+ years"	"100"	"2006"	"2006"	"Male"	"M"	3087	Not Applicable	Not Applicable
"Total"	"100+ years"	"100"	"2006"	"2006"			19282	Not Applicable	Not Applicable
	"100+ years"	"100"	"2007"	"2007"	"Female"	"F"	16593	Not Applicable	Not Applicable
	"100+ years"	"100"	"2007"	"2007"	"Male"	"M"	3173	Not Applicable	Not Applicable
"Total"	"100+ years"	"100"	"2007"	"2007"			19766	Not Applicable	Not Applicable
	"100+ years"	"100"	"2008"	"2008"	"Female"	"F"	17563	Not Applicable	Not Applicable
	"100+ years"	"100"	"2008"	"2008"	"Male"	"M"	3329	Not Applicable	Not Applicable
"Total"	"100+ years"	"100"	"2008"	"2008"			20892	Not Applicable	Not Applicable
	"100+ years"	"100"	"2009"	"2009"	"Female"	"F"	17016	Not Applicable	Not Applicable
