"Notes"	"State"	"State Code"	"Race"	"Race Code"	"Year"	"Year Code"	"Cause of death"	"Cause of death Code"	Deaths	Population	Crude Rate	Age Adjusted Rate
	"Oklahoma"	"40"	"White"	"2106-3"	"2009"	"2009"	"Intentional self-poisoning by and exposure to other and unspecified drugs, medicaments and biological substances"	"X64"	33	2946778	1.1	1.1
	"Oklahoma"	"40"	"White"	"2106-3"	"2009"	"2009"	"Poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified, undetermined intent"	"Y12"	11	2946778	Unreliable	Unreliable
	"Oklahoma"	"40"	"White"	"2106-3"	"2009"	"2009"	"Poisoning by and exposure to other and unspecified drugs, medicaments and biological substances, undetermined intent"	"Y14"	19	2946778	Unreliable	Unreliable
	"Oklahoma"	"40"	"White"	"2106-3"	"2010"	"2010"	"Mental and behavioural disorders due to use of alcohol, harmful use"	"F10.1"	21	2965869	0.7	0.6
	"Oklahoma"	"40"	"White"	"2106-3"	"2010"	"2010"	"Mental and behavioural disorders due to use of alcohol, dependence syndrome"	"F10.2"	33	2965869	1.1	1.0
	"Oklahoma"	"40"	"White"	"2106-3"	"2010"	"2010"	"Alcoholic hepatitis"	"K70.1"	11	2965869	Unreliable	Unreliable
	"Oklahoma"	"40"	"White"	"2106-3"	"2010"	"2010"	"Alcoholic cirrhosis of liver"	"K70.3"	147	2965869	5.0	4.4
	"Oklahoma"	"40"	"White"	"2106-3"	"2010"	"2010"	"Alcoholic hepatic failure"	"K70.4"	11	2965869	Unreliable	Unreliable
	"Oklahoma"	"40"	"White"	"2106-3"	"2010"	"2010"	"Alcoholic liver disease, unspecified"	"K70.9"	65	2965869	2.2	1.9
	"Oklahoma"	"40"	"White"	"2106-3"	"2010"	"2010"	"Accidental poisoning by and exposure to antiepileptic, sedative-hypnotic, antiparkinsonism and psychotropic drugs, not elsewhere classified"	"X41"	75	2965869	2.5	2.5
	"Oklahoma"	"40"	"White"	"2106-3"	"2010"	"2010"	"Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified"	"X42"	171	2965869	5.8	5.8
	"Oklahoma"	"40"	"White"	"2106-3"	"2010"	"2010"	"Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances"	"X44"	264	2965869	8.9	8.9
	"Oklahoma"	"40"	"White"	"2106-3"	"2010"	"2010"	"Accidental poisoning by and exposure to alcohol"	"X45"	22	2965869	0.7	0.7
	"Oklahoma"	"40"	"White"	"2106-3"	"2010"	"2010"	"Intentional self-poisoning by and exposure to antiepileptic, sedative-hypnotic, antiparkinsonism and psychotropic drugs, not elsewhere classified"	"X61"	11	2965869	Unreliable	Unreliable
	"Oklahoma"	"40"	"White"	"2106-3"	"2010"	"2010"	"Intentional self-poisoning by and exposure to other and unspecified drugs, medicaments and biological substances"	"X64"	38	2965869	1.3	1.3
	"Oklahoma"	"40"	"White"	"2106-3"	"2010"	"2010"	"Poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified, undetermined intent"	"Y12"	17	2965869	Unreliable	Unreliable
	"Oklahoma"	"40"	"White"	"2106-3"	"2010"	"2010"	"Poisoning by and exposure to other and unspecified drugs, medicaments and biological substances, undetermined intent"	"Y14"	26	2965869	0.9	0.9
	"Oklahoma"	"40"	"White"	"2106-3"	"2011"	"2011"	"Mental and behavioural disorders due to use of alcohol, harmful use"	"F10.1"	40	2991048	1.3	1.2
	"Oklahoma"	"40"	"White"	"2106-3"	"2011"	"2011"	"Mental and behavioural disorders due to use of alcohol, dependence syndrome"	"F10.2"	33	2991048	1.1	1.0
	"Oklahoma"	"40"	"White"	"2106-3"	"2011"	"2011"	"Alcoholic cirrhosis of liver"	"K70.3"	155	2991048	5.2	4.5
	"Oklahoma"	"40"	"White"	"2106-3"	"2011"	"2011"	"Alcoholic hepatic failure"	"K70.4"	27	2991048	0.9	0.9
	"Oklahoma"	"40"	"White"	"2106-3"	"2011"	"2011"	"Alcoholic liver disease, unspecified"	"K70.9"	30	2991048	1.0	0.8
	"Oklahoma"	"40"	"White"	"2106-3"	"2011"	"2011"	"Accidental poisoning by and exposure to antiepileptic, sedative-hypnotic, antiparkinsonism and psychotropic drugs, not elsewhere classified"	"X41"	60	2991048	2.0	2.0
	"Oklahoma"	"40"	"White"	"2106-3"	"2011"	"2011"	"Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified"	"X42"	148	2991048	4.9	4.9
	"Oklahoma"	"40"	"White"	"2106-3"	"2011"	"2011"	"Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances"	"X44"	299	2991048	10.0	10.2
	"Oklahoma"	"40"	"White"	"2106-3"	"2011"	"2011"	"Accidental poisoning by and exposure to alcohol"	"X45"	23	2991048	0.8	0.8
	"Oklahoma"	"40"	"White"	"2106-3"	"2011"	"2011"	"Intentional self-poisoning by and exposure to antiepileptic, sedative-hypnotic, antiparkinsonism and psychotropic drugs, not elsewhere classified"	"X61"	11	2991048	Unreliable	Unreliable
	"Oklahoma"	"40"	"White"	"2106-3"	"2011"	"2011"	"Intentional self-poisoning by and exposure to other and unspecified drugs, medicaments and biological substances"	"X64"	32	2991048	1.1	1.1
	"Oklahoma"	"40"	"White"	"2106-3"	"2011"	"2011"	"Poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified, undetermined intent"	"Y12"	15	2991048	Unreliable	Unreliable
	"Oklahoma"	"40"	"White"	"2106-3"	"2011"	"2011"	"Poisoning by and exposure to other and unspecified drugs, medicaments and biological substances, undetermined intent"	"Y14"	26	2991048	0.9	0.8
	"Oklahoma"	"40"	"White"	"2106-3"	"2012"	"2012"	"Mental and behavioural disorders due to use of alcohol, harmful use"	"F10.1"	42	3003118	1.4	1.3
	"Oklahoma"	"40"	"White"	"2106-3"	"2012"	"2012"	"Mental and behavioural disorders due to use of alcohol, dependence syndrome"	"F10.2"	36	3003118	1.2	1.1
	"Oklahoma"	"40"	"White"	"2106-3"	"2012"	"2012"	"Alcoholic cirrhosis of liver"	"K70.3"	178	3003118	5.9	5.0
	"Oklahoma"	"40"	"White"	"2106-3"	"2012"	"2012"	"Alcoholic hepatic failure"	"K70.4"	15	3003118	Unreliable	Unreliable
	"Oklahoma"	"40"	"White"	"2106-3"	"2012"	"2012"	"Alcoholic liver disease, unspecified"	"K70.9"	36	3003118	1.2	1.0
	"Oklahoma"	"40"	"White"	"2106-3"	"2012"	"2012"	"Accidental poisoning by and exposure to antiepileptic, sedative-hypnotic, antiparkinsonism and psychotropic drugs, not elsewhere classified"	"X41"	70	3003118	2.3	2.3
	"Oklahoma"	"40"	"White"	"2106-3"	"2012"	"2012"	"Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified"	"X42"	214	3003118	7.1	7.0
	"Oklahoma"	"40"	"White"	"2106-3"	"2012"	"2012"	"Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances"	"X44"	239	3003118	8.0	8.1
	"Oklahoma"	"40"	"White"	"2106-3"	"2012"	"2012"	"Accidental poisoning by and exposure to alcohol"	"X45"	21	3003118	0.7	0.7
	"Oklahoma"	"40"	"White"	"2106-3"	"2012"	"2012"	"Intentional self-poisoning by and exposure to antiepileptic, sedative-hypnotic, antiparkinsonism and psychotropic drugs, not elsewhere classified"	"X61"	12	3003118	Unreliable	Unreliable
	"Oklahoma"	"40"	"White"	"2106-3"	"2012"	"2012"	"Intentional self-poisoning by and exposure to other and unspecified drugs, medicaments and biological substances"	"X64"	35	3003118	1.2	1.1
	"Oklahoma"	"40"	"White"	"2106-3"	"2012"	"2012"	"Poisoning by and exposure to antiepileptic, sedative-hypnotic, antiparkinsonism and psychotropic drugs, not elsewhere classified, undetermined intent"	"Y11"	12	3003118	Unreliable	Unreliable
	"Oklahoma"	"40"	"White"	"2106-3"	"2012"	"2012"	"Poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified, undetermined intent"	"Y12"	10	3003118	Unreliable	Unreliable
	"Oklahoma"	"40"	"White"	"2106-3"	"2012"	"2012"	"Poisoning by and exposure to other and unspecified drugs, medicaments and biological substances, undetermined intent"	"Y14"	28	3003118	0.9	0.9
	"Oklahoma"	"40"	"White"	"2106-3"	"2013"	"2013"	"Mental and behavioural disorders due to use of alcohol, harmful use"	"F10.1"	28	3024255	0.9	0.8
	"Oklahoma"	"40"	"White"	"2106-3"	"2013"	"2013"	"Mental and behavioural disorders due to use of alcohol, dependence syndrome"	"F10.2"	39	3024255	1.3	1.1
	"Oklahoma"	"40"	"White"	"2106-3"	"2013"	"2013"	"Alcoholic hepatitis"	"K70.1"	14	3024255	Unreliable	Unreliable
	"Oklahoma"	"40"	"White"	"2106-3"	"2013"	"2013"	"Alcoholic cirrhosis of liver"	"K70.3"	130	3024255	4.3	3.7
	"Oklahoma"	"40"	"White"	"2106-3"	"2013"	"2013"	"Alcoholic hepatic failure"	"K70.4"	15	3024255	Unreliable	Unreliable
	"Oklahoma"	"40"	"White"	"2106-3"	"2013"	"2013"	"Alcoholic liver disease, unspecified"	"K70.9"	81	3024255	2.7	2.4
	"Oklahoma"	"40"	"White"	"2106-3"	"2013"	"2013"	"Accidental poisoning by and exposure to antiepileptic, sedative-hypnotic, antiparkinsonism and psychotropic drugs, not elsewhere classified"	"X41"	93	3024255	3.1	3.0
	"Oklahoma"	"40"	"White"	"2106-3"	"2013"	"2013"	"Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified"	"X42"	193	3024255	6.4	6.2
	"Oklahoma"	"40"	"White"	"2106-3"	"2013"	"2013"	"Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances"	"X44"	274	3024255	9.1	9.1
	"Oklahoma"	"40"	"White"	"2106-3"	"2013"	"2013"	"Accidental poisoning by and exposure to alcohol"	"X45"	17	3024255	Unreliable	Unreliable
	"Oklahoma"	"40"	"White"	"2106-3"	"2013"	"2013"	"Intentional self-poisoning by and exposure to antiepileptic, sedative-hypnotic, antiparkinsonism and psychotropic drugs, not elsewhere classified"	"X61"	11	3024255	Unreliable	Unreliable
	"Oklahoma"	"40"	"White"	"2106-3"	"2013"	"2013"	"Intentional self-poisoning by and exposure to other and unspecified drugs, medicaments and biological substances"	"X64"	36	3024255	1.2	1.1
	"Oklahoma"	"40"	"White"	"2106-3"	"2013"	"2013"	"Poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified, undetermined intent"	"Y12"	12	3024255	Unreliable	Unreliable
	"Oklahoma"	"40"	"White"	"2106-3"	"2013"	"2013"	"Poisoning by and exposure to other and unspecified drugs, medicaments and biological substances, undetermined intent"	"Y14"	27	3024255	0.9	0.9
	"Oklahoma"	"40"	"White"	"2106-3"	"2014"	"2014"	"Mental and behavioural disorders due to use of alcohol, harmful use"	"F10.1"	39	3035813	1.3	1.1
	"Oklahoma"	"40"	"White"	"2106-3"	"2014"	"2014"	"Mental and behavioural disorders due to use of alcohol, dependence syndrome"	"F10.2"	52	3035813	1.7	1.5
	"Oklahoma"	"40"	"White"	"2106-3"	"2014"	"2014"	"Mental and behavioural disorders due to multiple drug use and use of other psychoactive substances, harmful use"	"F19.1"	12	3035813	Unreliable	Unreliable
	"Oklahoma"	"40"	"White"	"2106-3"	"2014"	"2014"	"Alcoholic cirrhosis of liver"	"K70.3"	136	3035813	4.5	4.1
	"Oklahoma"	"40"	"White"	"2106-3"	"2014"	"2014"	"Alcoholic hepatic failure"	"K70.4"	12	3035813	Unreliable	Unreliable
	"Oklahoma"	"40"	"White"	"2106-3"	"2014"	"2014"	"Alcoholic liver disease, unspecified"	"K70.9"	94	3035813	3.1	2.7
	"Oklahoma"	"40"	"White"	"2106-3"	"2014"	"2014"	"Accidental poisoning by and exposure to antiepileptic, sedative-hypnotic, antiparkinsonism and psychotropic drugs, not elsewhere classified"	"X41"	89	3035813	2.9	3.0
	"Oklahoma"	"40"	"White"	"2106-3"	"2014"	"2014"	"Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified"	"X42"	173	3035813	5.7	5.9
	"Oklahoma"	"40"	"White"	"2106-3"	"2014"	"2014"	"Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances"	"X44"	269	3035813	8.9	8.6
	"Oklahoma"	"40"	"White"	"2106-3"	"2014"	"2014"	"Accidental poisoning by and exposure to alcohol"	"X45"	36	3035813	1.2	1.1
	"Oklahoma"	"40"	"White"	"2106-3"	"2014"	"2014"	"Intentional self-poisoning by and exposure to antiepileptic, sedative-hypnotic, antiparkinsonism and psychotropic drugs, not elsewhere classified"	"X61"	12	3035813	Unreliable	Unreliable
	"Oklahoma"	"40"	"White"	"2106-3"	"2014"	"2014"	"Intentional self-poisoning by and exposure to other and unspecified drugs, medicaments and biological substances"	"X64"	38	3035813	1.3	1.3
	"Oklahoma"	"40"	"White"	"2106-3"	"2014"	"2014"	"Poisoning by and exposure to antiepileptic, sedative-hypnotic, antiparkinsonism and psychotropic drugs, not elsewhere classified, undetermined intent"	"Y11"	16	3035813	Unreliable	Unreliable
	"Oklahoma"	"40"	"White"	"2106-3"	"2014"	"2014"	"Poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified, undetermined intent"	"Y12"	14	3035813	Unreliable	Unreliable
	"Oklahoma"	"40"	"White"	"2106-3"	"2014"	"2014"	"Poisoning by and exposure to other and unspecified drugs, medicaments and biological substances, undetermined intent"	"Y14"	25	3035813	0.8	0.8
	"Oklahoma"	"40"	"White"	"2106-3"	"2015"	"2015"	"Mental and behavioural disorders due to use of alcohol, harmful use"	"F10.1"	37	3052773	1.2	1.1
	"Oklahoma"	"40"	"White"	"2106-3"	"2015"	"2015"	"Mental and behavioural disorders due to use of alcohol, dependence syndrome"	"F10.2"	50	3052773	1.6	1.4
	"Oklahoma"	"40"	"White"	"2106-3"	"2015"	"2015"	"Alcoholic cirrhosis of liver"	"K70.3"	184	3052773	6.0	5.1
	"Oklahoma"	"40"	"White"	"2106-3"	"2015"	"2015"	"Alcoholic hepatic failure"	"K70.4"	11	3052773	Unreliable	Unreliable
	"Oklahoma"	"40"	"White"	"2106-3"	"2015"	"2015"	"Alcoholic liver disease, unspecified"	"K70.9"	59	3052773	1.9	1.6
	"Oklahoma"	"40"	"White"	"2106-3"	"2015"	"2015"	"Accidental poisoning by and exposure to antiepileptic, sedative-hypnotic, antiparkinsonism and psychotropic drugs, not elsewhere classified"	"X41"	134	3052773	4.4	4.5
	"Oklahoma"	"40"	"White"	"2106-3"	"2015"	"2015"	"Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified"	"X42"	174	3052773	5.7	5.9
	"Oklahoma"	"40"	"White"	"2106-3"	"2015"	"2015"	"Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances"	"X44"	211	3052773	6.9	6.9
	"Oklahoma"	"40"	"White"	"2106-3"	"2015"	"2015"	"Accidental poisoning by and exposure to alcohol"	"X45"	32	3052773	1.0	1.0
	"Oklahoma"	"40"	"White"	"2106-3"	"2015"	"2015"	"Intentional self-poisoning by and exposure to antiepileptic, sedative-hypnotic, antiparkinsonism and psychotropic drugs, not elsewhere classified"	"X61"	17	3052773	Unreliable	Unreliable
	"Oklahoma"	"40"	"White"	"2106-3"	"2015"	"2015"	"Intentional self-poisoning by and exposure to other and unspecified drugs, medicaments and biological substances"	"X64"	29	3052773	0.9	1.0
	"Oklahoma"	"40"	"White"	"2106-3"	"2015"	"2015"	"Poisoning by and exposure to antiepileptic, sedative-hypnotic, antiparkinsonism and psychotropic drugs, not elsewhere classified, undetermined intent"	"Y11"	12	3052773	Unreliable	Unreliable
	"Oklahoma"	"40"	"White"	"2106-3"	"2015"	"2015"	"Poisoning by and exposure to other and unspecified drugs, medicaments and biological substances, undetermined intent"	"Y14"	11	3052773	Unreliable	Unreliable
	"Oklahoma"	"40"	"White"	"2106-3"	"2016"	"2016"	"Mental and behavioural disorders due to use of alcohol, harmful use"	"F10.1"	51	3054808	1.7	1.5
	"Oklahoma"	"40"	"White"	"2106-3"	"2016"	"2016"	"Mental and behavioural disorders due to use of alcohol, dependence syndrome"	"F10.2"	35	3054808	1.1	1.0
	"Oklahoma"	"40"	"White"	"2106-3"	"2016"	"2016"	"Mental and behavioural disorders due to multiple drug use and use of other psychoactive substances, harmful use"	"F19.1"	13	3054808	Unreliable	Unreliable
	"Oklahoma"	"40"	"White"	"2106-3"	"2016"	"2016"	"Alcoholic hepatitis"	"K70.1"	15	3054808	Unreliable	Unreliable
	"Oklahoma"	"40"	"White"	"2106-3"	"2016"	"2016"	"Alcoholic cirrhosis of liver"	"K70.3"	268	3054808	8.8	7.5
	"Oklahoma"	"40"	"White"	"2106-3"	"2016"	"2016"	"Alcoholic hepatic failure"	"K70.4"	19	3054808	Unreliable	Unreliable
	"Oklahoma"	"40"	"White"	"2106-3"	"2016"	"2016"	"Alcoholic liver disease, unspecified"	"K70.9"	26	3054808	0.9	0.6
	"Oklahoma"	"40"	"White"	"2106-3"	"2016"	"2016"	"Accidental poisoning by and exposure to antiepileptic, sedative-hypnotic, antiparkinsonism and psychotropic drugs, not elsewhere classified"	"X41"	171	3054808	5.6	5.8
	"Oklahoma"	"40"	"White"	"2106-3"	"2016"	"2016"	"Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified"	"X42"	180	3054808	5.9	6.1
	"Oklahoma"	"40"	"White"	"2106-3"	"2016"	"2016"	"Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances"	"X44"	212	3054808	6.9	7.2
	"Oklahoma"	"40"	"White"	"2106-3"	"2016"	"2016"	"Accidental poisoning by and exposure to alcohol"	"X45"	34	3054808	1.1	1.1
	"Oklahoma"	"40"	"White"	"2106-3"	"2016"	"2016"	"Intentional self-poisoning by and exposure to antiepileptic, sedative-hypnotic, antiparkinsonism and psychotropic drugs, not elsewhere classified"	"X61"	14	3054808	Unreliable	Unreliable
	"Oklahoma"	"40"	"White"	"2106-3"	"2016"	"2016"	"Intentional self-poisoning by and exposure to other and unspecified drugs, medicaments and biological substances"	"X64"	25	3054808	0.8	0.8
	"Oklahoma"	"40"	"White"	"2106-3"	"2016"	"2016"	"Poisoning by and exposure to antiepileptic, sedative-hypnotic, antiparkinsonism and psychotropic drugs, not elsewhere classified, undetermined intent"	"Y11"	12	3054808	Unreliable	Unreliable
	"Oklahoma"	"40"	"White"	"2106-3"	"2016"	"2016"	"Poisoning by and exposure to other and unspecified drugs, medicaments and biological substances, undetermined intent"	"Y14"	13	3054808	Unreliable	Unreliable
	"Oklahoma"	"40"	"White"	"2106-3"	"2017"	"2017"	"Mental and behavioural disorders due to use of alcohol, harmful use"	"F10.1"	40	3051867	1.3	1.2
	"Oklahoma"	"40"	"White"	"2106-3"	"2017"	"2017"	"Mental and behavioural disorders due to use of alcohol, dependence syndrome"	"F10.2"	56	3051867	1.8	1.6
	"Oklahoma"	"40"	"White"	"2106-3"	"2017"	"2017"	"Alcoholic hepatitis"	"K70.1"	10	3051867	Unreliable	Unreliable
	"Oklahoma"	"40"	"White"	"2106-3"	"2017"	"2017"	"Alcoholic cirrhosis of liver"	"K70.3"	257	3051867	8.4	7.0
	"Oklahoma"	"40"	"White"	"2106-3"	"2017"	"2017"	"Alcoholic hepatic failure"	"K70.4"	18	3051867	Unreliable	Unreliable
	"Oklahoma"	"40"	"White"	"2106-3"	"2017"	"2017"	"Alcoholic liver disease, unspecified"	"K70.9"	31	3051867	1.0	0.9
	"Oklahoma"	"40"	"White"	"2106-3"	"2017"	"2017"	"Accidental poisoning by and exposure to antiepileptic, sedative-hypnotic, antiparkinsonism and psychotropic drugs, not elsewhere classified"	"X41"	188	3051867	6.2	6.0
	"Oklahoma"	"40"	"White"	"2106-3"	"2017"	"2017"	"Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified"	"X42"	165	3051867	5.4	5.6
	"Oklahoma"	"40"	"White"	"2106-3"	"2017"	"2017"	"Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances"	"X44"	188	3051867	6.2	6.4
	"Oklahoma"	"40"	"White"	"2106-3"	"2017"	"2017"	"Accidental poisoning by and exposure to alcohol"	"X45"	38	3051867	1.2	1.3
	"Oklahoma"	"40"	"White"	"2106-3"	"2017"	"2017"	"Intentional self-poisoning by and exposure to antiepileptic, sedative-hypnotic, antiparkinsonism and psychotropic drugs, not elsewhere classified"	"X61"	15	3051867	Unreliable	Unreliable
	"Oklahoma"	"40"	"White"	"2106-3"	"2017"	"2017"	"Intentional self-poisoning by and exposure to other and unspecified drugs, medicaments and biological substances"	"X64"	36	3051867	1.2	1.2
	"Oklahoma"	"40"	"White"	"2106-3"	"2018"	"2018"	"Mental and behavioural disorders due to use of alcohol, harmful use"	"F10.1"	46	3056708	1.5	1.4
	"Oklahoma"	"40"	"White"	"2106-3"	"2018"	"2018"	"Mental and behavioural disorders due to use of alcohol, dependence syndrome"	"F10.2"	54	3056708	1.8	1.6
	"Oklahoma"	"40"	"White"	"2106-3"	"2018"	"2018"	"Alcoholic cirrhosis of liver"	"K70.3"	234	3056708	7.7	6.6
